player_id,player,country_short
3105,Sarfaraz Ahmed (PAK),SA
3106,BA Parchment (WI),WI
3107,AA Noffke (AUS),AUS
3108,LA Pomersbach (AUS),AUS
3109,UWMBCA Welegedara (SL),SL
3110,Sajedul Islam (BDESH),SL
3111,CJL Rogers (AUS),AUS
3112,Nasir Jamshed (PAK),PAK
3113,Samiullah Khan (PAK),SA
3114,Kamran Hussain (PAK),SA
3115,PA Browne (WI),WI
3116,Khalid Latif (PAK),PAK
3117,Sohail Khan (PAK),PAK
3118,DJ Hussey (AUS),AUS
3119,Abdur Rauf (PAK),PAK
3120,Khurram Manzoor (PAK),NZ
3121,Rizwan Ahmed (PAK),PAK
3122,Wahab Riaz (PAK),PAK
3123,MK Tiwary (INDIA),INDIA
3124,JD Ryder (NZ),NZ
3125,TG Southee (NZ),NZ
3126,DR Flynn (NZ),NZ
3127,TR Ambrose (ENG),ENG
3128,Dhiman Ghosh (BDESH),BDESH
3129,Mosharraf Hossain (BDESH),SA
3130,R Strydom (IRE),IRE
3131,GJ Thompson (IRE),IRE
3132,GD Elliott (NZ/World),NZ
3133,SJ Benn (WI),WI
3134,BAW Mendis (SL),SL
3135,ML Udawatte (SL),SL
3136,Naumanullah (PAK),PAK
3137,Mansoor Amjad (PAK),PAK
3138,AJ Redmond (NZ),NZ
3139,AS Jaggernauth (WI),WI
3140,Dolar Mahmud (BDESH),BDESH
3141,B Casson (AUS),AUS
3142,ADS Fletcher (WI),WI
3143,SE Marsh (AUS),AUS
3144,WKD Perkins (WI),WI
3145,KAJ Roach (WI),WI
3146,L Ronchi (AUS/ICC/NZ),AUS
3147,Amjad Ali (UAE),0
3148,Amjad Javed (UAE),0
3149,JJ Atkinson (HKG),0
3150,IPP Batuwitarachchi (UAE),WI
3151,Fahad Alhashmi (UAE),0
3152,KH Butt (HKG),0
3153,Irfan Ahmed (HKG),0
3154,CK Kruger (HKG),0
3155,Munir Dar (HKG),0
3156,Saqib Ali (UAE),SA
3157,V Shetty (UAE),0
3158,EHSN Silva (UAE),0
3159,Skhawat Ali (HKG),0
3160,Zahid Shah (UAE),0
3161,Zain Abbas (HKG),0
3162,MS Gony (INDIA),INDIA
3163,Alawi Shukri (UAE),WI
3164,Aman Ali (UAE),0
3165,N Fernandes (UAE),0
3166,PP Ojha (INDIA),INDIA
3167,HS Baidwan (CAN),0
3168,OO Bascome (BMUDA),0
3169,CR Foggo (BMUDA),0
3170,ZE Surkari (CAN),0
3171,TE Tucker (BMUDA),0
3172,Sami Faridi (CAN),SA
3173,PC Connell (IRE),IRE
3174,PS Eaglestone (IRE),IRE
3175,RS Haire (IRE),IRE
3176,AD Poynter (IRE),IRE
3177,PR Stirling (IRE),IRE
3178,R Gunasekera (CAN),0
3179,DAW Hollis (BMUDA),0
3180,E Katchay (CAN),0
3181,M Smith (BMUDA),0
3182,RD Berrington (SCOT),0
3183,G Goudie (SCOT),0
3184,MQ Sheikh (SCOT),0
3185,Saeed Ajmal (PAK),SA
3186,SE Findlay (WI),WI
3187,NO Miller (WI),WI
3188,DJ Pattinson (ENG),ENG
3189,KJ Coetzer (SCOT),0
3190,GI Maiden (SCOT),0
3191,K Jethi (CAN),0
3192,RR Patel (KENYA),0
3193,Mohammad Qazi (CAN),0
3194,JD Schoonheim (NL),0
3195,LW Stokkers (NL),0
3196,V Kohli (INDIA),INDIA
3197,CS MacLeod (SCOT),0
3198,SR Patel (ENG),ENG
3199,RR David (CAN),0
3200,CRM Douglas (BMUDA),0
3201,Rizwan Cheema (CAN),0
3202,S Badrinath (INDIA),INDIA
3203,LR Johnson (WI),WI
3204,BP Nash (WI),WI
3205,WD Balaji Rao (CAN),0
3206,RM West (IRE),IRE
3207,B Geeves (AUS),AUS
3208,Naeem Islam (BDESH),SL
3209,HGJM Kulatunga (SL),SL
3210,Shoaib Khan jnr (PAK),PAK
3211,C Zhuwao (ZIM),ZIM
3212,Anwar Ali (PAK),PAK
3213,RW Chakabva (ZIM),ZIM
3214,AS Dean (CAN),0
3215,Imrul Kayes (BDESH),BDESH
3216,PM Siddle (AUS),AUS
3217,SR Waters (KENYA),0
3218,Mahbubul Alam (BDESH),BDESH
3219,J Louw (SA),SA
3220,RK Kleinveldt (SA),SA
3221,JJ Krejza (AUS),AUS
3222,M Vijay (INDIA),INDIA
3223,LS Baker (WI),WI
3224,AD Mathews (SL),SL
3225,TG McIntosh (NZ),NZ
3226,EP Thompson (NZ),NZ
3227,DE Bollinger (AUS),AUS
3228,AB McDonald (AUS),AUS
3229,NT Broom (NZ),NZ
3230,MJ Guptill (NZ),NZ
3231,LL Tsotsobe (SA),SA
3232,VB van Jaarsveld (SA),SA
3233,DA Warner (AUS),AUS
3234,WD Parnell (SA),SA
3235,Rubel Hossain (BDESH),SA
3236,RJ Harris (AUS),AUS
3237,MN Waller (ZIM),ZIM
3238,F Mutizwa (ZIM),ZIM
3239,CJ Ferguson (AUS),AUS
3240,RA Jadeja (INDIA),INDIA
3241,BJ Diamanti (NZ),NZ
3242,MC Henriques (AUS),AUS
3243,NT Paranavitana (SL),SL
3244,PJ Hughes (AUS),AUS
3245,MJ North (AUS),AUS
3246,Mohammad Talha (PAK),PAK
3247,A Khan (ENG),ENG
3248,SM Davies (ENG),ENG
3249,I Khan (SA),SA
3250,BE McGain (AUS),AUS
3251,YA Abdulla (SA),SA
3252,B Laughlin (AUS),AUS
3253,RE van der Merwe (NL/SA),SA
3254,MM Iqbal (SCOT),0
3255,JH Stander (SCOT),0
3256,G Blakeney (BMUDA),0
3257,FS Crockwell (BMUDA),0
3258,Khurram Chohan (CAN),0
3259,Asghar Afghan (AFG),AFG
3260,Dawlat Ahmadzai (AFG),AFG
3261,Hamid Hassan (AFG),SA
3262,Hasti Gul (AFG),AFG
3263,Karim Sadiq (AFG),SA
3264,Khaliq Dad (AFG),AFG
3265,Mohammad Nabi (AFG),AFG
3266,Nawroz Mangal (AFG),AFG
3267,RG Nijman (NL),0
3268,Noor Ali Zadran (AFG),AFG
3269,Raees Ahmadzai (AFG),AFG
3270,Samiullah Shinwari (AFG),SA
3271,Ahmed Shehzad (PAK),PAK
3272,G Onions (ENG),ENG
3273,DP Nannes (AUS/NL),AUS
3274,AU Rashid (ENG),ENG
3275,Mohammad Amir (PAK),PAK
3276,I Udana (SL),SL
3277,Shahzaib Hasan (PAK),SA
3278,DM Bravo (WI),WI
3279,AM Nayar (INDIA),INDIA
3280,SJ Chalmers (SCOT),0
3281,AC Evans (SCOT),0
3282,S Keshvani (CAN),0
3283,MJ Petrie (SCOT),0
3284,TM Dowlin (WI),WI
3285,OJ Phillips (WI),WI
3286,DM Richards (WI),WI
3287,CAK Walton (WI),WI
3288,MZ Zahir (CAN),0
3289,SA Britton (IRE),SA
3290,NT Pascal (WI),WI
3291,DC Thomas (WI),WI
3292,GC Tonge (WI),WI
3293,GA Manou (AUS),AUS
3294,KOA Powell (WI),WI
3295,Umar Akmal (PAK),PAK
3296,H Patel (CAN),0
3297,JJ Dawood (CAN),0
3298,JL Denly (ENG),ENG
3299,TD Paine (AUS/World),AUS
3300,Ahmed Shah (AFG),AFG
3301,Mirwais Ashraf (AFG),AFG
3302,Mohammad Shahzad (AFG),AFG
3303,Shapoor Zadran (AFG),AFG
3304,Shafiqullah (AFG),AFG
3305,RJMGM Rupasinghe (SL),SL
3306,RT Crandon (WI),WI
3307,KM Jarvis (ZIM),ZIM
3308,TN Garwe (ZIM),ZIM
3309,CJ McKay (AUS),AUS
3310,R McLaren (SA),SA
3311,BJ Watling (NZ),NZ
3312,HG Kuhn (SA),SA
3313,AB Barath (WI),WI
3314,AB Dinda (INDIA),INDIA
3315,CU Jayasinghe (SL),SL
3316,M Pushpakumara (SL),SL
3317,S Tyagi (INDIA),INDIA
3318,F de Wet (SA),SA
3319,S Randiv (SL),SL
3320,RAS Lakmal (SL),SL
3321,NLTC Perera (ICC/SL/World),SL
3322,Shafiul Islam (BDESH),SL
3323,HDRL Thirimanne (SL),SL
3324,GH Dockrell (IRE),IRE
3325,SO Ngoche (KENYA),0
3326,SJS Smith (SCOT),0
3327,Usman Limbada (CAN),0
3328,PJ Ingram (NZ),NZ
3329,NM Odhiambo (KENYA),0
3330,AJ McKay (NZ),NZ
3331,TR Birt (AUS),AUS
3332,SPD Smith (AUS),AUS
3333,WP Saha (INDIA),INDIA
3334,Arsalan Qadir (CAN),SA
3335,NG Jones (IRE),IRE
3336,TGJ Gruijters (NL),0
3337,Aftab Alam (AFG),AFG
3338,NR Kumar (CAN),0
3339,Shabir Noori (AFG),AFG
3340,A Shahzad (ENG),ENG
3341,DT Christian (AUS),AUS
3342,A Mithun (INDIA),INDIA
3343,C Kieswetter (ENG),ENG
3344,GA Lamb (ZIM),ZIM
3345,SW Masakadza (ZIM),SA
3346,Sohrawordi Shuvo (BDESH),BDESH
3347,JC Tredwell (ENG),ENG
3348,SL Stewart (NZ),SL
3349,MA Carberry (ENG),ENG
3350,ST Finn (ENG),ENG
3351,BJ Arnel (NZ),NZ
3352,Jahurul Islam (BDESH),SL
3353,PA Desai (CAN),SA
3354,LD Chandimal (SL),SL
3355,CR Ervine (ZIM),ZIM
3356,MJ Lumb (ENG),ENG
3357,R Vinay Kumar (INDIA),INDIA
3358,DA Miller (SA/World),SA
3359,RJ Nicol (NZ),NZ
3360,Robiul Islam (BDESH),SL
3361,UT Yadav (INDIA),INDIA
3362,BMAJ Mendis (SL),SL
3363,R Ashwin (INDIA),INDIA
3364,NV Ojha (INDIA),INDIA
3365,Pankaj Singh (INDIA),INDIA
3366,S Shillingford (WI),WI
3367,TL Chatara (ZIM),ZIM
3368,TLW Cooper (NL),0
3369,JH Davey (SCOT),0
3370,PL Mommsen (SCOT),0
3371,MA Parker (SCOT),0
3372,Umar Amin (PAK),PAK
3373,Asad Shafiq (PAK),SA
3374,JR Hazlewood (AUS),AUS
3375,BJ Bess (WI),WI
3376,W Barresi (NL),0
3377,OJ Hairs (SCOT),0
3378,JD Hall (IRE),IRE
3379,AS Hansra (CAN),0
3380,RD McCann (IRE),IRE
3381,JO Ngoche (KENYA),0
3382,FN Otieno (KENYA),0
3383,A Balbirnie (IRE),IRE
3384,BP Kruger (NL),0
3385,SNJ O'Keefe (AUS),AUS
3386,DS Wesonga (KENYA),0
3387,Javed Ahmadi (AFG),AFG
3388,BP Loots (NL),0
3389,A van der Merwe (IRE),IRE
3390,Azhar Ali (PAK),PAK
3391,KS Williamson (NZ),NZ
3392,TJ Heggelman (NL),0
3393,R Flannigan (SCOT),0
3394,Noor-ul-Haq (AFG),AFG
3395,Mohammad Irfan (PAK),PAK
3396,IA Nicolson (ZIM),ZIM
3397,CA Ingram (SA),SA
3398,J Theron (SA/USA),SA
3399,PR George (AUS),AUS
3400,CA Pujara (INDIA),INDIA
3401,Abdullah Mazari (AFG),AFG
3402,Izatullah Dawlatzai (AFG/GER),AFG
3403,HK Bennett (NZ),NZ
3404,S Dhawan (INDIA),INDIA
3405,JW Hastings (AUS),AUS
3406,MA Starc (AUS),AUS
3407,SS Tiwary (INDIA),INDIA
3408,XJ Doherty (AUS),AUS
3409,Adnan Akmal (PAK),PAK
3410,AD Russell (WI),WI
3411,Tanvir Ahmed (PAK),PAK
3412,JD Unadkat (INDIA),INDIA
3413,DG Brownlie (NZ),NZ
3414,AF Milne (NZ),NZ
3415,LJ Woodcock (NZ),NZ
3416,MA Beer (AUS),AUS
3417,UT Khawaja (AUS),AUS
3418,RA Young (NZ),NZ
3419,AJ Finch (AUS),AUS
3420,CR Woakes (ENG),ENG
3421,F du Plessis (SA/World),SA
3422,TG Gordon (CAN),0
3423,BA Westdijk (NL),0
3424,Imran Tahir (SA/World),SA
3425,K Whatham (CAN),0
3426,D Bishoo (WI),WI
3427,KA Edwards (WI),WI
3428,JL Pattinson (AUS),AUS
3429,CD Barnwell (WI),WI
3430,DP Hyatt (WI),WI
3431,Junaid Khan (PAK),PAK
3432,Mohammad Salman (PAK),SA
3433,AR Nurse (WI),WI
3434,Hammad Azam (PAK),PAK
3435,A Martin (WI),WI
3436,Usman Salahuddin (PAK),SA
3437,KC Brathwaite (WI),WI
3438,A Mukund (INDIA),INDIA
3439,JW Dernbach (ENG),ENG
3440,N Kruger (NL),0
3441,MR Swart (NL),0
3442,Ahsan Malik (NL),SA
3443,SM Sharif (SCOT),0
3444,VAB Tewarie (NL),0
3445,FDM Karunaratne (SL),SL
3446,BV Vitori (ZIM),ZIM
3447,Dawlat Zadran (AFG),AFG
3448,Hamza Tariq (CAN),0
3449,Junaid Siddiqui (CAN),0
3450,RA Bhatti (CAN),0
3451,Gulbadin Naib (AFG),AFG
3452,Nasir Hossain (BDESH),SA
3453,Shuvagata Hom (BDESH),BDESH
3454,RMS Eranga (SL),SL
3455,S Prasanna (SL),SL
3456,SG Borthwick (ENG),ENG
3457,BA Stokes (ENG),ENG
3458,JWA Taylor (ENG),ENG
3459,TA Copeland (AUS),AUS
3460,NM Lyon (AUS),AUS
3461,JC Buttler (ENG),ENG
3462,AD Hales (ENG),ENG
3463,AM Rahane (INDIA),INDIA
3464,Aizaz Cheema (PAK),PAK
3465,DI Allan (KENYA),0
3466,RD Gudhka (KENYA),0
3467,IA Karim (KENYA),0
3468,SJ Myburgh (NL),0
3469,LN Oluoch (KENYA),0
3470,WP Diepeveen (NL),0
3471,EB Ringera (KENYA),0
3472,Yasir Shah (PAK),PAK
3473,Rameez Raja (2) (PAK),PAK
3474,JM Bairstow (ENG),ENG
3475,Zahid Hussain (CAN),SA
3476,NE Bonner (WI),WI
3477,J Charles (WI),WI
3478,DO Christian (WI),WI
3479,MC Bascombe (WI),WI
3480,GE Mathurin (WI),WI
3481,K Santokie (WI),SA
3482,CR Brathwaite (WI),WI
3483,PJ Cummins (AUS),AUS
3484,MS Wade (AUS),AUS
3485,DAJ Bracewell (NZ),NZ
3486,MR Marsh (AUS),AUS
3487,GW Aldridge (NZ),NZ
3488,N Pradeep (SL),SL
3489,Elias Sunny (BDESH),BDESH
3490,VR Aaron (INDIA),INDIA
3491,SC Meaker (ENG),ENG
3492,N M'shangwe (ZIM),ZIM
3493,N Ncube (ZIM),ZIM
3494,JK Silva (SL),SL
3495,CKB Kulasekara (SL),SL
3496,SP Narine (WI),WI
3497,R Sharma (INDIA),INDIA
3498,TA Boult (NZ),NZ
3499,JN Mohammed (WI),WI
3500,EJM Cowan (AUS),AUS
3501,M de Lange (SA),SA
3502,SMSM Senanayake (SL),SL
3503,GJ Bailey (AUS/World),AUS
3504,JP Faulkner (AUS),AUS
3505,AM Ellis (NZ),NZ
3506,TWM Latham (NZ),NZ
3507,TS Nethula (NZ),NZ
3508,MD Bates (NZ),NZ
3509,Amir Hamza (AFG),AFG
3510,C de Grandhomme (NZ),NZ
3511,RM Hira (NZ),NZ
3512,PJ Forrest (AUS),AUS
3513,RE Levi (SA),SA
3514,DR Briggs (ENG),ENG
3515,MC Sorensen (IRE),IRE
3516,Awais Zia (PAK),PAK
3517,CFK van Wyk (NZ),NZ
3518,Raza-ur-Rehman (CAN),0
3519,T van der Gugten (NL),0
3520,CD Wallace (SCOT),0
3521,Zamir Khan (AFG),AFG
3522,MS Aulakh (CAN),0
3523,Zakiullah Zaki (AFG),AFG
3524,F Behardien (SA),SA
3525,DJ Vilas (SA),SA
3526,ST Gabriel (WI),WI
3527,Shakeel Ansar (PAK),SA
3528,AB Fudadin (WI),WI
3529,Rahat Ali (PAK),PAK
3530,S Weerakoon (SL),SL
3531,Mohammad Ayub (PAK),PAK
3532,TJ Murtagh (IRE),IRE
3533,S Badree (WI/World),WI
3534,Najibullah Zadran (AFG),AFG
3535,D Daesrath (CAN),0
3536,JOA Gordon (CAN),0
3537,DR Ramsammy (CAN),SA
3538,Zeeshan Siddiqi (CAN),0
3539,Abul Hasan (BDESH),SA
3540,Ziaur Rahman (BDESH),BDESH
3541,N Wagner (NZ),NZ
3542,D Elgar (SA),SA
3543,GJ Maxwell (AUS),AUS
3544,Raza Hasan (PAK),SA
3545,EMDY Munaweera (SL),SL
3546,A Dananjaya (SL),SL
3547,RJ Quiney (AUS),AUS
3548,V Permaul (WI),WI
3549,Sohag Gazi (BDESH),BDESH
3550,NRD Compton (ENG),ENG
3551,TD Astle (NZ),NZ
3552,Anamul Haque (BDESH),BDESH
3553,Mominul Haque (BDESH),BDESH
3554,JE Root (ENG),ENG
3555,P Awana (INDIA),INDIA
3556,CJ Anderson (NZ),NZ
3557,H Davids (SA),SA
3558,Q de Kock (SA),SA
3559,MJ McClenaghan (ICC/NZ),NZ
3560,CH Morris (SA),SA
3561,C Munro (NZ),NZ
3562,JDS Neesham (NZ),NZ
3563,AM Phangiso (SA),SA
3564,B Kumar (INDIA),INDIA
3565,JM Bird (AUS),AUS
3566,Mohammed Shami (INDIA),INDIA
3567,BCJ Cutting (AUS/World),AUS
3568,MDKJ Perera (SL),SL
3569,KW Richardson (AUS),AUS
3570,JO Holder (WI),WI
3571,HD Rutherford (NZ),NZ
3572,NM Coulter-Nile (AUS),AUS
3573,BJ Rohrer (AUS),AUS
3574,KJ Abbott (SA),SA
3575,Ehsan Adil (PAK),SA
3576,CT Mutombodzi (ZIM),ZIM
3577,NM Carter (SCOT),0
3578,MW Machan (SCOT),0
3579,D Murphy (SCOT),0
3580,I Wardlaw (SCOT),0
3581,BP Martin (NZ),NZ
3582,Mohibullah Oryakhel (AFG),AFG
3583,Rahmat Shah (AFG),AFG
3584,KDK Vithanage (SL),SL
3585,RML Taylor (SCOT),0
3586,N Dutta (CAN),0
3587,R Pathan (CAN),0
3588,AK Perera (SL),SL
3589,Shamsur Rahman (BDESH),BDESH
3590,R Mutumbami (ZIM),ZIM
3591,MJG Rippon (NL),0
3592,PA van Meekeren (NL),0
3593,Sikandar Raza (ZIM),ZIM
3594,Asad Ali (PAK),SA
3595,JNK Shannon (IRE),IRE
3596,FRJ Coleman (SCOT),0
3597,MH Cross (SCOT),0
3598,MA Leask (SCOT),0
3599,CG Burnett (SCOT),0
3600,AC Agar (AUS),AUS
3601,Haris Sohail (PAK),PAK
3602,AT Rayudu (INDIA),INDIA
3603,Zulfiqar Babar (PAK),PAK
3604,MT Chinouya (ZIM),ZIM
3605,MM Sharma (INDIA),INDIA
3606,D Wiese (SA),SA
3607,SC Kerrigan (ENG),ENG
3608,Sohaib Maqsood (PAK),PAK
3609,BN Cooper (NL),0
3610,K Kamyuka (CAN),0
3611,Fawad Ahmed (AUS),AUS
3612,GS Ballance (ENG),ENG
3613,HJW Gardiner (SCOT),0
3614,EJ Richardson (IRE),IRE
3615,SR Thompson (IRE),IRE
3616,CJ Jordan (ENG),ENG
3617,Hashmatullah Shahidi (AFG),AFG
3618,DM Gondaria (KENYA),0
3619,Gurdeep Singh (KENYA),0
3620,Marshall Ayub (BDESH),BDESH
3621,IS Sodhi (NZ),NZ
3622,NJ Maddinson (AUS),AUS
3623,Afsar Zazai (AFG),SA
3624,Shan Masood (PAK),PAK
3625,Al-Amin Hossain (BDESH),SA
3626,AP Devcich (NZ),NZ
3627,SS Cottrell (WI),WI
3628,Bilawal Bhatti (PAK),PAK
3629,RLB Rambukwella (SL),SL
3630,Sharjeel Khan (PAK),PAK
3631,Usman Shinwari (PAK),PAK
3632,SMA Priyanjan (SL),SL
3633,VJ Kingma (NL),0
3634,STR Binny (INDIA),INDIA
3635,CA Lynn (AUS),AUS
3636,JM Muirhead (AUS),AUS
3637,MJ Henry (NZ),NZ
3638,Ahmed Raza (UAE),0
3639,AM Guruge (UAE),0
3640,Kamran Shazad (UAE),0
3641,SP Patil (UAE),0
3642,Rohan Mustafa (UAE),0
3643,Salman Faris (UAE),SA
3644,Shaiman Anwar (UAE),0
3645,AJ Doolan (AUS),AUS
3646,Arafat Sunny (BDESH),BDESH
3647,Mohammad Mithun (BDESH),BDESH
3648,Sabbir Rahman (BDESH),SA
3649,ML Cummins (WI),WI
3650,PC de Silva (SL),SL
3651,MM Ali (ENG),ENG
3652,SD Parry (ENG),ENG
3653,BE Hendricks (SA),SA
3654,Najeeb Tarakai (AFG),AFG
3655,Aizaz Khan (HKG),0
3656,Babar Hayat (HKG),0
3657,B Bhandari (NEPAL),0
3658,NB Budayair (NEPAL),0
3659,MS Chapman (HKG/NZ),NZ
3660,SP Gauchan (NEPAL),0
3661,Haseeb Amjad (HKG),0
3662,P Khadka (NEPAL),0
3663,SP Khakurel (NEPAL),0
3664,G Malla (NEPAL),0
3665,JK Mukhiya (NEPAL),0
3666,Nizakat Khan (HKG),0
3667,B Regmi (NEPAL),0
3668,Sagar Pun (NEPAL),SA
3669,Sompal Kami (NEPAL),0
3670,Tanwir Afzal (HKG),WI
3671,S Vesawkar (NEPAL),SA
3672,Waqas Barkat (HKG),0
3673,AR McBrine (IRE),IRE
3674,Faizan Asif (UAE),0
3675,LV van Beek (NL),0
3676,Sharif Asadullah (UAE),SA
3677,Ehsan Nawaz (HKG),SA
3678,Taskin Ahmed (BDESH),BDESH
3679,Ankur Vasishta (HKG),0
3680,Usman Ghani (AFG),AFG
3681,Fayyaz Ahmed (UAE),0
3682,Irfan Sajid (UAE),SA
3683,Krishna Chandran (UAE),0
3684,Mohammad Naveed (UAE),0
3685,Mohammad Shahzad (UAE),0
3686,HF Gurney (ENG),ENG
3687,MD Craig (NZ),NZ
3688,SD Robson (ENG),ENG
3689,Parvez Rasool (INDIA),INDIA
3690,AR Patel (INDIA),INDIA
3691,J Blackwood (WI),WI
3692,Sharafuddin Ashraf (AFG),AFG
3693,DT Tiripano (ZIM),ZIM
3694,Nasir Jamal (AFG),AFG
3695,N Dickwella (SL),SL
3696,J Nyumbu (ZIM),ZIM
3697,DL Piedt (SA),SA
3698,LM Jongwe (ZIM),ZIM
3699,N Madziva (ZIM),ZIM
3700,RR Rossouw (SA),SA
3701,M Shezi (SA),SA
3702,DS Kulkarni (INDIA),INDIA
3703,Taijul Islam (BDESH),SL
3704,JJ Roy (ENG),ENG
3705,KV Sharma (INDIA),INDIA
3706,J Anderson (IRE),IRE
3707,SW Poynter (IRE),IRE
3708,CA Young (IRE),IRE
3709,GJ McCarter (IRE),IRE
3710,SA Abbott (AUS),AUS
3711,CJ Boyce (AUS),AUS
3712,Saad Nasim (PAK),SA
3713,Jubair Hossain (BDESH),SA
3714,PLS Gamage (SL),SL
3715,BB Chari (ZIM),ZIM
3716,BR Dunk (AUS),AUS
3717,RR Hendricks (SA),SA
3718,K Rabada (SA),SA
3719,NJ Reardon (AUS),AUS
3720,CJA Amini (PNG),0
3721,CR Amini (PNG),0
3722,Anshuman Rath (HKG),0
3723,MD Dai (PNG),0
3724,WT Gavera (PNG),0
3725,VV Morea (PNG),0
3726,P Raho (PNG),0
3727,KD Shah (HKG),0
3728,L Siaka (PNG),0
3729,TP Ura (PNG),0
3730,A Vala (PNG),0
3731,JNT Vare (PNG),0
3732,N Vanua (PNG),0
3733,KM Jadhav (INDIA),INDIA
3734,SF Mire (ZIM),ZIM
3735,Anas Khan (HKG),0
3736,A Bhattarai (NEPAL),0
3737,RP Magar (NEPAL),0
3738,Waqas Khan (HKG),0
3739,PJ Moor (ZIM),ZIM
3740,AR Berenger (UAE),ENG
3741,Salman Farooq (UAE),SA
3742,Soumya Sarkar (BDESH),SA
3743,Fareed Ahmad (AFG),AFG
3744,Nasir Aziz (UAE),0
3745,Saqlain Haider (UAE),SA
3746,S van Zyl (SA),SA
3747,PHT Kaushal (SL),AUS
3748,JA Burns (AUS),AUS
3749,KL Rahul (INDIA),INDIA
3750,T Bavuma (SA),SA
3751,KK Peters (WI),WI
3752,SR Harmer (SA),SA
3753,JL Carter (WI),WI
3754,GS Sandhu (AUS),AUS
3755,PKD Chase (IRE),IRE
3756,PVD Chameera (SL),SL
3757,Mohammad Rizwan (PAK),PAK
3758,Sami Aslam (PAK),SL
3759,Mukhtar Ahmed (PAK),PAK
3760,Mustafizur Rahman (BDESH),BDESH
3761,Mohammad Shahid (BDESH),BDESH
3762,SD Hope (WI),WI
3763,ZS Ansari (ENG),SA
3764,JM Vince (ENG),ENG
3765,DJ Willey (ENG),ENG
3766,MA Wood (ENG),ENG
3767,A Lyth (ENG),ENG
3768,Imad Wasim (PAK),PAK
3769,Nauman Anwar (PAK),PAK
3770,Babar Azam (PAK),PAK
3771,R Kaia (ZIM),ZIM
3772,SO Dowrich (WI),WI
3773,SW Billings (ENG/ICC),ENG
3774,MJ Santner (NZ),NZ
3775,Liton Das (BDESH),BDESH
3776,R Chandrika (WI),WI
3777,BM Wheeler (NZ),NZ
3778,TE Kane (IRE),IRE
3779,HG Munsey (SCOT),0
3780,DA Rankin (IRE),IRE
3781,MRJ Watt (SCOT),0
3782,CD de Lange (SCOT),0
3783,GT Main (SCOT),0
3784,AW Mathieson (NZ),NZ
3785,PS Airee (NEPAL),IRE
3786,Karan KC (NEPAL),0
3787,A Karn (NEPAL),0
3788,MP O'Dowd (NL),0
3789,MB van Schelven (NL),0
3790,TP Visee (NL),0
3791,RI Ahmed (NL),0
3792,AK Mandal (NEPAL),0
3793,E Leie (SA),SA
3794,Rony Talukdar (BDESH),BDESH
3795,Abdul Shakoor (UAE),0
3796,Umair Ali (UAE),0
3797,TAM Siriwardana (SL),SL
3798,MK Pandey (INDIA),INDIA
3799,L Nou (PNG),0
3800,K Pala (PNG),0
3801,SS Pathirana (SL),SL
3802,JB Reva (PNG),0
3803,PM Nevill (AUS),AUS
3804,T Muzarabani (ZIM),ZIM
3805,Sandeep Sharma (INDIA),INDIA
3806,SV Samson (INDIA),INDIA
3807,CA Soper (PNG),0
3808,Aamir Kaleem (OMAN),0
3809,Amir Ali (OMAN),0
3810,M Ansari (OMAN),SA
3811,Jatinder Singh (OMAN),0
3812,Khawar Ali (OMAN),0
3813,Mehran Khan (OMAN),0
3814,Mohammad Nadeem (OMAN),0
3815,RJ Ranpura (OMAN),0
3816,Sultan Ahmed (OMAN),0
3817,Zeeshan Maqsood (OMAN),0
3818,Zeeshan Siddiqui (OMAN),0
3819,DM de Silva (SL),SL
3820,B Fernando (SL),SL
3821,JDF Vandersay (SL),SL
3822,GSNFG Jayasuriya (SL),SL
3823,MD Shanaka (SL),SL
3824,GH Worker (NZ),NZ
3825,MP Stoinis (AUS),AUS
3826,RJW Topley (ENG),ENG
3827,Imran Khan (1) (PAK),PAK
3828,Aamer Yamin (PAK),PAK
3829,S Aravind (INDIA),INDIA
3830,Bilal Asif (PAK),PAK
3831,WP Masakadza (ZIM),SA
3832,TS Chisoro (ZIM),ZIM
3833,Rashid Khan (AFG/ICC),AFG
3834,BKG Mendis (SL),SL
3835,JA Warrican (WI),WI
3836,MD Gunathilaka (SL),SL
3837,Iftikhar Ahmed (PAK),PAK
3838,Asif Iqbal (1) (UAE),0
3839,C Carter (HKG),0
3840,Y Punja (UAE),0
3841,L Sreekumar (UAE),0
3842,Zaheer Maqsood (UAE),0
3843,Zafar Gohar (PAK),PAK
3844,Qadeer Ahmed (UAE),0
3845,Usman Mushtaq (UAE),0
3846,Adnan Ilyas (OMAN),0
3847,Aqib Ilyas (OMAN),0
3848,Bilal Khan (OMAN),0
3849,AV Lalcheta (OMAN),0
3850,Amjad Khan (UAE),0
3851,Sufyan Mehmood (OMAN),0
3852,Rafatullah Mohmand (PAK),PAK
3853,M Nasim Baras (AFG),AFG
3854,Rokhan Barakzai (AFG),AFG
3855,Sayed Shirzad (AFG),SA
3856,Yamin Ahmadzai (AFG),AFG
3857,MDUS Jayasundera (SL),SL
3858,HM Nicholls (NZ),NZ
3859,SM Boland (AUS),AUS
3860,JS Paris (AUS),AUS
3861,BB Sran (INDIA),INDIA
3862,GC Viljoen (SA),SA
3863,Nurul Hasan (BDESH),SA
3864,R Dhawan (INDIA),INDIA
3865,Gurkeerat Singh (INDIA),INDIA
