player_id,Player,Mat,Runs,HS,Bat Av,100,Wkts,Bowl Av,5,Ct,St,Ave Diff,career_start,career_end,career_length
2651,Ehsanul Haque (BDESH),7,64,20,8,0,3,43.66,0,0,0,-35.66,2002,2003,2
2652,Hannan Sarkar (BDESH),37,1045,76,19.71,0,0,0,0,15,0,0,2002,2004,3
2653,Talha Jubair (BDESH),13,57,31,5.7,0,20,51.3,0,2,0,-45.59,2002,2004,3
2654,SP Jones (ENG),26,206,44,14.71,0,66,29.4,3,4,0,-14.69,2002,2005,4
2655,Alok Kapali (BDESH),93,1876,115,18.57,1,32,62.46,0,36,0,-43.89,2002,2011,10
2656,MKGCP Lakshitha (SL),9,49,40,12.25,0,13,31.69,0,1,0,-19.44,2002,2003,2
2657,J Mubarak (SL),69,1327,72,20.73,0,3,59.33,0,36,0,-38.59,2002,2015,14
2658,Tapash Baisya (BDESH),77,720,66,11.61,0,95,48.3,0,14,0,-36.69,2002,2007,6
2659,KHRK Fernando (SL),9,81,24,13.5,0,10,26.7,0,3,0,-13.19,2002,2006,5
2660,PW Gunaratne (SL),23,36,15,7.2,0,27,33.62,0,3,0,-26.42,2002,2003,2
2661,SJ Harmison (ENG/ICC),123,834,49,11.27,0,303,32.06,9,18,0,-20.79,2002,2009,8
2662,RWT Key (ENG),21,839,221,27.96,1,0,0,0,12,0,0,2002,2009,8
2663,PA Patel (INDIA),65,1706,95,27.07,0,0,0,0,93,19,0,2002,2018,17
2664,Adeel Raja (NL),21,28,8,2.8,0,17,40.58,0,3,0,-37.78,2002,2011,10
2665,JJ Esmeijer (NL),6,10,7,2.5,0,0,0,0,3,0,0,2002,2003,2
2666,VD Grandia (NL),1,0,0,0,0,1,40,0,0,0,-39.99,2002,2002,1
2667,E Schiferli (NL),37,168,41,9.33,0,39,29.58,0,8,0,-20.25,2002,2013,12
2668,RH Scholte (NL),5,39,12,7.8,0,0,0,0,0,0,0,2002,2003,2
2669,DLS van Bunge (NL),51,723,80,19.02,0,12,28.66,0,15,0,-9.64,2002,2013,12
2670,LP van Troost (NL),23,284,40,15.77,0,4,70,0,6,0,-54.22,2002,2007,6
2671,ID Blackwell (ENG),35,407,82,14.53,0,24,39.5,0,8,0,-24.96,2002,2006,5
2672,Mazharul Haque (BDESH),1,3,3,3,0,0,0,0,0,0,0,2002,2002,1
2673,JF Kloppenburg (NL),6,165,121,27.5,1,8,23.87,0,1,0,3.62,2002,2003,2
2674,HJC Mol (NL),15,67,23,7.44,0,5,32.2,0,3,0,-24.75,2002,2008,7
2675,RJ Peterson (SA),115,1144,84,22,0,137,33.18,1,47,0,-11.18,2002,2014,13
2676,M van Jaarsveld (SA),20,521,73,27.42,0,2,23,0,15,0,4.42,2002,2004,3
2677,Anwar Hossain Monir (BDESH),4,22,13,7.33,0,0,0,0,0,0,0,2002,2005,4
2678,Rafiqul Islam (BDESH),2,7,6,2.33,0,0,0,0,0,0,0,2002,2002,1
2679,GR Breese (WI),1,5,5,2.5,0,2,67.5,0,1,0,-64.99,2002,2002,1
2680,Jai P Yadav (INDIA),12,81,69,20.25,0,6,54.33,0,3,0,-34.08,2002,2005,4
2681,Kamran Akmal (PAK),268,6871,158,26.73,11,0,0,0,369,85,0,2002,2017,16
2682,NB Mahwire (ZIM),33,264,50,12,0,39,43.33,0,7,0,-31.33,2002,2006,5
2683,L Balaji (INDIA),43,171,31,9,0,71,34.77,1,12,0,-25.77,2002,2012,11
2684,S Matsikenyeri (ZIM),131,2651,90,21.03,0,18,63.66,0,49,0,-42.62,2002,2015,14
2685,BG Rogers (ZIM),19,568,84,24.69,0,6,56.33,0,8,0,-31.63,2002,2005,4
2686,RW Sims (ZIM),3,31,24,31,0,0,0,0,1,0,0,2002,2003,2
2687,W Mwayenga (ZIM),4,16,14,5.33,0,2,118,0,2,0,-112.66,2002,2005,4
2688,Anwar Hossain (BDESH),2,56,42,18.66,0,0,0,0,0,0,0,2002,2002,1
2689,M Zondeki (Afr/SA),20,86,59,12.28,0,31,33.06,1,4,0,-20.77,2002,2008,7
2690,GJ Batty (ENG),20,183,38,10.76,0,20,64.85,0,7,0,-54.08,2002,2016,15
2691,JM Anderson (ENG),371,1496,81,9.06,0,898,27.39,32,153,0,-18.32,2002,2021,20
2692,ML Love (AUS),5,233,100,46.6,1,0,0,0,7,0,0,2002,2003,2
2693,MJ Clarke (AUS),394,17112,329,45.26,36,94,37.81,3,253,0,7.45,2003,2015,13
2694,AJ Burger (NAM),6,199,85,33.16,0,3,34.66,0,0,0,-1.49,2003,2003,1
2695,LJ Burger (NAM),6,11,5,2.2,0,6,49.5,0,6,0,-47.29,2003,2003,1
2696,M Karg (NAM),3,45,41,22.5,0,0,0,0,1,0,0,2003,2003,1
2697,D Keulder (NAM),6,132,52,22,0,0,0,0,3,0,0,2003,2003,1
2698,BL Kotze (NAM),5,27,24,9,0,3,92,0,1,0,-82.99,2003,2003,1
2699,DB Kotze (NAM),6,82,27,16.4,0,2,128,0,3,0,-111.59,2003,2003,1
2700,JL Louw (NAM),1,0,,0,0,1,60,0,1,0,0,2003,2003,1
2701,GB Murgatroyd (NAM),6,90,52,15,0,0,0,0,0,0,0,2003,2003,1
2702,G Snyman (NAM),5,5,5,1.25,0,6,46.83,0,0,0,-45.58,2003,2003,1
2703,SJ Swanepoel (NAM),5,43,23,8.6,0,0,0,0,0,0,0,2003,2003,1
2704,R Walters (NAM),2,0,0,0,0,0,0,0,0,0,0,2003,2003,1
2705,A Bagai (CAN),71,2248,137,38.1,2,0,0,0,64,15,0,2003,2013,11
2706,IS Billcliff (CAN),21,580,93,27.61,0,0,0,0,7,0,0,2003,2010,8
2707,DR Chumney (CAN),21,397,48,20.89,0,0,0,0,2,0,0,2003,2007,5
2708,A Codrington (CAN),9,47,16,5.87,0,10,26.5,1,0,0,-20.62,2003,2007,5
2709,JM Davison (CAN),37,843,111,24.08,1,40,28.95,0,19,0,-4.86,2003,2011,9
2710,NA de Groot (CAN),6,44,17,7.33,0,3,29.33,0,0,0,-21.99,2003,2003,1
2711,JV Harris (CAN),6,91,31,15.16,0,0,0,0,1,0,0,2003,2003,1
2712,D Joseph (CAN),4,13,9,0,0,5,34,0,0,0,0,2003,2003,1
2713,I Maraj (CAN),6,98,53,19.6,0,0,0,0,2,0,0,2003,2003,1
2714,AF Sattaur (CAN),3,20,13,6.66,0,0,0,0,2,0,0,2003,2003,1
2715,S Thuraisingam (CAN),13,63,15,7.87,0,15,23.26,0,4,0,-15.39,2003,2008,6
2716,J Smits (NL),44,184,29,16.72,0,0,0,0,42,7,0,2003,2009,7
2717,NA Statham (NL),3,7,7,2.33,0,0,0,0,0,0,0,2003,2009,7
2718,M van Schoor (NAM),5,58,24,14.5,0,0,0,0,4,0,0,2003,2003,1
2719,RJ van Vuuren (NAM),5,26,14,8.66,0,8,37.25,1,0,0,-28.58,2003,2003,1
2720,SF Burger (NAM),2,11,6,5.5,0,0,0,0,1,0,0,2003,2003,1
2721,BB Seebaran (CAN),4,4,4,4,0,1,130,0,1,0,-125.99,2003,2003,1
2722,N Ifill (CAN),4,16,9,5.33,0,0,0,0,2,0,0,2003,2006,4
2723,BO van Rooi (NAM),3,26,17,26,0,1,119,0,0,0,-92.99,2003,2003,1
2724,A Patel (CAN),2,25,25,25,0,3,24.33,0,0,0,0.66,2003,2003,1
2725,AM Samad (CAN),34,837,130,27,1,8,39.62,0,10,0,-12.62,2003,2010,8
2726,Mohammad Hafeez (PAK),372,12589,224,33.04,21,246,34.31,0,156,0,-1.27,2003,2020,18
2727,Umar Gul (PAK),237,1199,65,9.74,0,427,28.68,8,46,0,-18.93,2003,2016,14
2728,Naved-ul-Hasan (PAK),87,781,42,16.97,0,133,32.82,1,21,0,-15.84,2003,2010,8
2729,KS Lokuarachchi (SL),27,315,69,15,0,38,28.1,0,7,0,-13.1,2003,2012,10
2730,AS Luseno (KENYA),10,34,16,17,0,9,35.11,0,1,0,-18.11,2003,2010,8
2731,DS Smith (WI),96,3022,108,24.56,2,0,0,0,50,0,0,2003,2018,16
2732,G Gambhir (INDIA),242,10324,206,38.95,20,0,0,0,85,0,0,2003,2016,14
2733,AM Salvi (INDIA),4,4,4,2,0,4,30,0,2,0,-27.99,2003,2003,1
2734,A Mishra (INDIA),68,691,84,17.71,0,156,28.62,3,14,0,-10.91,2003,2017,15
2735,JA Rudolph (Afr/SA),94,3802,222,35.53,6,4,114.5,0,40,0,-78.96,2003,2012,10
2736,AV Kale (INDIA),1,10,10,10,0,0,0,0,0,0,0,2003,2003,1
2737,Mohammad Salim (BDESH),3,58,26,14.5,0,0,0,0,4,1,0,2003,2003,1
2738,CS Baugh (WI),71,1102,68,18.06,0,0,0,0,82,17,0,2003,2012,10
2739,DE Bernard (WI),24,344,69,22.93,0,18,40.44,0,7,0,-17.51,2003,2010,8
2740,OAC Banks (WI),15,401,50,23.58,0,35,44.45,0,6,0,-20.86,2003,2005,3
2741,TL Best (WI),57,494,95,12.35,0,97,37.13,2,10,0,-24.78,2003,2014,12
2742,D Gamage (SL),3,3,2,3,0,2,41.5,0,2,0,-38.49,2003,2003,1
2743,Yasir Hameed (PAK),81,3519,170,34.84,5,0,0,0,34,0,0,2003,2010,8
2744,A McGrath (ENG),18,367,81,24.46,0,8,28.87,0,7,0,-4.4,2003,2004,2
2745,Faisal Athar (PAK),1,9,9,9,0,0,0,0,0,0,0,2003,2003,1
2746,RO Hurley (WI),9,13,6,3.25,0,5,62.6,0,5,0,-59.34,2003,2004,2
2747,RL Johnson (ENG),13,75,26,10.71,0,27,19.03,2,0,0,-8.32,2003,2003,1
2748,JE Taylor (WI),166,1252,106,11.59,1,291,31.35,5,37,0,-19.75,2003,2018,16
2749,R Clarke (ENG),22,240,55,15,0,15,31.66,0,12,0,-16.66,2003,2006,4
2750,JO Troughton (ENG),6,36,20,9,0,0,0,0,1,0,0,2003,2003,1
2751,FH Edwards (WI),125,477,30,6.81,0,241,35.51,14,19,0,-28.69,2003,2012,10
2752,T Thushara (SL),54,490,54,14.41,0,85,30.72,2,9,0,-16.31,2003,2010,8
2753,Kabir Ali (ENG),15,103,39,12.87,0,25,32.72,0,1,0,-19.84,2003,2006,4
2754,CK Coventry (ZIM),54,1046,194,21.79,1,0,0,0,24,1,0,2003,2015,13
2755,MN van Wyk (SA),25,650,114,29.54,1,0,0,0,15,2,0,2003,2015,13
2756,ET Smith (ENG),3,87,64,17.4,0,0,0,0,5,0,0,2003,2003,1
2757,Rajin Saleh (BDESH),67,2146,108,24.95,1,17,42.76,0,24,0,-17.81,2003,2008,6
2758,Farhan Adil (PAK),1,33,25,16.5,0,0,0,0,0,0,0,2003,2003,1
2759,Salman Butt (PAK),135,5209,136,33.17,11,1,196,0,35,0,-162.82,2003,2010,8
2760,Yasir Ali (PAK),1,1,1,0,0,2,27.5,0,0,0,0,2003,2003,1
2761,Junaid Zia (PAK),4,2,2,2,0,3,42.33,0,0,0,-40.33,2003,2003,1
2762,A Chopra (INDIA),10,437,60,23,0,0,0,0,15,0,0,2003,2004,2
2763,GM Ewing (ZIM),10,205,71,15.76,0,7,70.85,0,4,0,-55.08,2003,2005,3
2764,Asim Kamal (PAK),12,717,99,37.73,0,0,0,0,10,0,0,2003,2005,3
2765,Enamul Haque jnr (BDESH),25,71,13,5.07,0,58,38.08,3,11,0,-33.01,2003,2013,11
2766,MJ Saggers (ENG),3,1,1,0.33,0,7,35.28,0,1,0,-34.95,2003,2004,2
2767,V Sibanda (Afr/ZIM),167,4096,116,23.4,2,3,88.33,0,70,0,-64.92,2003,2016,14
2768,Jamaluddin Ahmed (BDESH),1,18,18,0,0,0,0,0,1,0,0,2003,2003,1
2769,Manjural Islam Rana (BDESH),31,588,69,22.61,0,28,38.92,0,9,0,-16.31,2003,2006,4
2770,Nafees Iqbal (BDESH),27,827,121,21.76,1,0,0,0,4,0,0,2003,2006,4
2771,Moniruzzaman (BDESH),2,1,1,0.5,0,0,0,0,0,0,0,2003,2003,1
2772,KADM Fernando (SL),3,56,51,28,0,3,40,0,1,0,-11.99,2003,2003,1
2773,KMDN Kulasekara (SL),263,1933,73,14.42,0,313,32.18,1,71,0,-17.76,2003,2017,15
2774,AJ Strauss (ENG),231,11315,177,38.48,27,0,0,0,179,0,0,2003,2012,10
2775,R Rampaul (WI),133,709,86,13.37,0,195,29.96,2,19,0,-16.59,2003,2015,13
2776,CD Cumming (NZ),24,602,74,20.75,0,0,0,0,9,0,0,2003,2009,7
2777,RA Jones (NZ),6,191,63,27.28,0,0,0,0,0,0,0,2003,2003,1
2778,MJ Mason (NZ),30,29,13,4.83,0,33,36.18,0,4,0,-31.34,2003,2010,8
2779,MDJ Walker (NZ),3,10,10,10,0,4,29.75,0,2,0,-19.74,2003,2003,1
2780,A Maregwede (ZIM),13,198,37,14.14,0,0,0,0,3,0,0,2003,2005,3
2781,TK Canning (NZ),4,52,23,17.33,0,5,40.6,0,1,0,-23.26,2003,2005,3
2782,IK Pathan (INDIA),173,2821,102,26.12,1,301,29.85,9,31,0,-3.73,2003,2012,10
2783,D Mohammed (WI),12,225,52,32.14,0,23,39.26,0,2,0,-7.11,2004,2008,5
2784,DR Smith (WI),148,2462,105,19.08,1,75,37.88,1,48,0,-18.79,2004,2015,12
2785,RS Gavaskar (INDIA),11,151,54,18.87,0,1,74,0,5,0,-55.12,2004,2004,1
2786,MEK Hussey (AUS),302,12398,195,49,22,9,60.66,0,210,0,-11.66,2004,2013,10
2787,MHW Papps (NZ),14,453,92,23.84,0,0,0,0,12,0,0,2004,2007,4
2788,JA Morkel (Afr/SA),109,1412,97,23.14,0,77,37.59,0,32,0,-14.44,2004,2015,12
2789,WS Jayantha (SL),17,400,74,26.66,0,0,0,0,5,0,0,2004,2004,1
2790,RR Powar (INDIA),33,176,54,11,0,40,32.72,0,3,0,-21.72,2004,2007,4
2791,GO Jones (ENG/PNG),87,2067,100,24.31,1,0,0,0,198,9,0,2004,2014,11
2792,DJ Bravo (WI),275,6319,113,26.88,5,344,31.68,3,150,0,-4.79,2004,2020,17
2793,E Chigumbura (Afr/ZIM),284,5802,117,23.58,2,138,41.06,1,100,0,-17.47,2004,2020,17
2794,T Panyangara (ZIM),88,463,40,9.44,0,116,36.5,1,14,0,-27.05,2004,2016,13
2795,BRM Taylor (ZIM),273,9494,171,34.15,17,10,46.1,0,178,31,-11.94,2004,2020,17
2796,P Utseya (ZIM),203,1607,68,15.6,0,169,44.42,1,58,0,-28.81,2004,2015,12
2797,MF Maharoof (SL),139,1702,72,18.7,0,167,33.64,2,35,0,-14.94,2004,2016,13
2798,SHT Kandamby (SL),44,883,93,25.97,0,2,86.5,0,11,0,-60.52,2004,2014,11
2799,T Mupariwa (ZIM),45,205,33,8.91,0,58,33.1,0,9,0,-24.19,2004,2016,13
2800,IDR Bradshaw (WI),68,383,37,12.76,0,87,32.88,0,10,0,-20.11,2004,2007,4
2801,Faisal Hossain (BDESH),7,50,17,8.33,0,1,53,0,3,0,-44.66,2004,2010,7
2802,EC Rainsford (ZIM),41,56,9,5.6,0,45,32.62,1,8,0,-27.02,2004,2010,7
2803,GJ Hopkins (NZ),39,393,45,13.1,0,0,0,0,40,3,0,2004,2010,7
2804,SL Malinga (SL),340,978,64,7.64,0,546,28.08,13,59,0,-20.44,2004,2020,17
2805,SI Mahmood (ENG),38,167,34,7.95,0,53,39.35,0,2,0,-31.4,2004,2009,6
2806,DJG Sammy (WI/World),232,3781,106,22.24,1,209,38.15,5,163,0,-15.91,2004,2017,14
2807,Abdur Razzak (BDESH),200,1068,53,12.71,0,279,30.73,4,46,0,-18.02,2004,2018,15
2808,Afzaal Haider (HKG),4,22,22,7.33,0,4,56.75,0,1,0,-49.41,2004,2008,5
2809,M Cheruparambil (HKG),2,30,30,15,0,0,0,0,0,0,0,2004,2004,1
2810,AN French (HKG),2,24,14,12,0,1,67,0,2,0,-54.99,2004,2004,1
2811,Ilyas Gull (HKG),2,17,16,8.5,0,4,28.25,0,0,0,-19.74,2004,2004,1
2812,Khalid Khan (HKG),2,5,3,2.5,0,3,31,0,0,0,-28.49,2004,2004,1
2813,SB Lama (HKG),1,16,16,0,0,0,0,0,0,0,0,2004,2004,1
2814,JPR Lamsam (HKG),2,24,16,12,0,0,0,0,1,0,0,2004,2008,5
2815,Najeeb Amar (HKG),5,40,21,10,0,4,50.25,0,1,0,-40.24,2004,2014,11
2816,R Sharma (HKG),2,11,10,5.5,0,0,0,0,1,0,0,2004,2004,1
2817,TT Smart (HKG),2,34,25,17,0,0,0,0,3,0,0,2004,2004,1
2818,Tabarak Dar (HKG),4,101,36,25.25,0,0,0,0,0,0,0,2004,2008,5
2819,Abdul Rehman (UAE),1,1,1,1,0,0,0,0,0,0,0,2004,2004,1
2820,Ali Asad (UAE),2,21,12,21,0,2,36.5,0,0,0,-15.49,2004,2004,1
2821,Arshad Ali (UAE),4,54,41,13.5,0,1,105,0,1,0,-91.49,2004,2008,5
2822,Asghar Ali (UAE),2,14,14,7,0,0,0,0,0,0,0,2004,2004,1
2823,Asim Saeed (UAE),2,12,12,6,0,1,40,0,0,0,-33.99,2004,2004,1
2824,Fahad Usman (UAE),2,9,9,4.5,0,0,0,0,1,0,0,2004,2004,1
2825,Khurram Khan (UAE),19,655,132,38.52,1,13,33.84,0,8,0,4.68,2004,2015,12
2826,Mohammad Tauqir (UAE),14,99,55,12.37,0,9,48.66,0,6,0,-36.29,2004,2015,12
2827,Naeemuddin Aslam (UAE),2,12,12,6,0,0,0,0,1,0,0,2004,2004,1
2828,Rizwan Latif (UAE),1,0,0,0,0,2,34.5,0,0,0,-34.49,2004,2004,1
2829,Syed Maqsood (UAE),2,18,13,9,0,1,84,0,1,0,-74.99,2004,2004,1
2830,Ramveer Rai (UAE),1,39,39,39,0,0,0,0,0,0,0,2004,2004,1
2831,Sameer Zia (UAE),1,2,2,0,0,1,44,0,2,0,0,2004,2004,1
2832,Nadeem Ahmed (HKG),49,101,14,5.94,0,63,23.46,0,24,0,-17.51,2004,2018,15
2833,Nasir Hameed (HKG),1,0,0,0,0,0,0,0,0,0,0,2004,2004,1
2834,IR Bell (ENG),287,13331,235,40.27,26,7,23.42,0,158,0,16.84,2004,2015,12
2835,AG Wharf (ENG),13,19,9,9.5,0,18,23.77,0,1,0,-14.27,2004,2005,2
2836,KD Karthik (ICC/INDIA),152,3176,129,28.61,1,0,0,0,135,18,0,2004,2019,16
2837,Aijaz Ali (USA),2,5,4,2.5,0,0,0,0,1,0,0,2004,2004,1
2838,RP Alexander (USA),2,34,26,17,0,0,0,0,0,0,0,2004,2004,1
2839,JH Desai (USA),1,16,16,16,0,0,0,0,1,0,0,2004,2004,1
2840,HR Johnson (USA),2,9,9,9,0,1,69,0,0,0,-59.99,2004,2004,1
2841,MR Johnson (USA),2,20,20,10,0,0,0,0,1,0,0,2004,2004,1
2842,SJ Massiah (USA),2,23,23,11.5,0,0,0,0,0,0,0,2004,2004,1
2843,Rashid Zia (USA),2,9,8,4.5,0,0,0,0,0,0,0,2004,2004,1
2844,CA Reid (USA),2,8,6,4,0,1,63,0,0,0,-58.99,2004,2004,1
2845,LC Romero (USA),2,1,1,0.5,0,1,52,0,1,0,-51.49,2004,2004,1
2846,RW Staple (USA),2,4,4,2,0,2,38,0,0,0,-35.99,2004,2004,1
2847,RG Aga (KENYA),32,363,86,14.52,0,23,27.21,0,10,0,-12.69,2004,2014,11
2848,MA Ouma (KENYA),102,1628,61,18.08,0,0,0,0,56,15,0,2004,2014,11
2849,Aftab Ahmed (BDESH),112,2764,92,23.62,0,17,53,1,40,0,-29.37,2004,2010,7
2850,Nazmul Hossain (BDESH),44,54,8,5.4,0,50,32.94,0,6,0,-27.53,2004,2012,9
2851,DL Blake (USA),1,0,0,0,0,0,0,0,0,0,0,2004,2004,1
2852,Nasir Javed (USA),1,2,2,0,0,0,0,0,0,0,0,2004,2004,1
2853,ML Patel (KENYA),3,40,25,13.33,0,0,0,0,0,0,0,2004,2006,3
2854,Bazid Khan (PAK),6,163,66,23.28,0,0,0,0,3,0,0,2004,2008,5
2855,Iftikhar Anjum (PAK),65,243,32,16.2,0,78,32.8,1,10,0,-16.6,2004,2010,7
2856,Riaz Afridi (PAK),1,9,9,9,0,2,43.5,0,0,0,-34.49,2004,2004,1
2857,PG Fulton (NZ),84,2428,136,26.97,3,0,0,0,47,0,0,2004,2014,11
2858,Z de Bruyn (SA),3,155,83,38.75,0,3,30.66,0,0,0,8.08,2004,2004,1
2859,TL Tsolekile (SA),3,47,22,9.4,0,0,0,0,6,0,0,2004,2004,1
2860,HM Amla (SA/World),349,18672,311,46.56,55,0,0,0,214,0,0,2004,2019,16
2861,CB Mpofu (ZIM),131,197,33,4.69,0,155,38.76,1,20,0,-34.07,2004,2020,17
2862,KP Pietersen (ENG/ICC),277,13797,227,44.07,32,18,72.72,0,116,0,-28.64,2004,2014,11
2863,MJ Prior (ENG),157,5508,131,34.21,7,0,0,0,320,24,0,2004,2014,11
2864,Mohammad Khalil (PAK),5,9,5,3,0,5,68.8,0,2,0,-65.79,2004,2005,2
2865,AB de Villiers (Afr/SA),420,20014,278,48.11,47,9,34,0,463,17,14.11,2004,2018,15
2866,DW Steyn (Afr/SA),265,1637,76,11.94,0,699,23.37,29,66,0,-11.42,2004,2020,17
2867,MS Dhoni (Asia/INDIA),538,17266,224,44.96,16,1,98,0,634,195,-53.03,2004,2019,16
2868,Joginder Sharma (INDIA),8,35,29,35,0,5,50.6,0,5,0,-15.59,2004,2007,4
2869,Mohammad Asif (Asia/PAK),72,184,29,5.41,0,165,26.96,7,11,0,-21.55,2005,2010,6
2870,AG Cremer (ZIM),144,1352,102,13.93,1,211,32.51,4,55,0,-18.57,2005,2018,14
2871,XM Marshall (USA/WI),57,1022,157,17.32,1,0,0,0,23,0,0,2005,2020,16
2872,JR Hopes (AUS),96,1431,63,24.67,0,77,34.63,1,28,0,-9.96,2005,2010,6
2873,SC Williams (ZIM),190,5610,129,32.42,6,123,43.35,0,78,0,-10.92,2005,2020,16
2874,JAH Marshall (NZ),20,482,161,20.95,1,0,0,0,5,0,0,2005,2008,4
2875,LJ Hamilton (NZ),2,3,2,0,0,1,143,0,0,0,0,2005,2005,1
2876,IE O'Brien (NZ),36,222,31,7.65,0,93,32.61,1,8,0,-24.95,2005,2009,5
2877,N Deonarine (WI),57,1462,82,24.77,0,30,42.5,0,27,0,-17.72,2005,2015,11
2878,DJ Pagon (WI),2,37,35,12.33,0,0,0,0,0,0,0,2005,2005,1
2879,S Kalavitigoda (SL),1,8,7,4,0,0,0,0,2,0,0,2005,2005,1
2880,DM Washington (WI),1,7,7,0,0,0,0,0,3,0,0,2005,2005,1
2881,Mushfiqur Rahim (BDESH),379,12085,219,33.66,14,0,0,0,325,90,0,2005,2021,17
2882,Shahadat Hossain (BDESH),95,608,40,9.5,0,123,49.36,4,14,0,-39.86,2005,2015,11
2883,J Lewis (ENG),16,78,20,8.66,0,25,27.08,0,1,0,-18.41,2005,2007,3
2884,Shahriar Nafees (BDESH),100,3493,138,29.35,5,0,0,0,33,0,0,2005,2013,9
2885,CT Tremlett (ENG),28,163,25,9.05,0,70,31.15,2,8,0,-22.1,2005,2013,9
2886,D Ramdin (WI),284,5734,169,24.5,6,0,0,0,429,39,0,2005,2019,15
2887,G Wijekoon (SL),5,39,14,9.75,0,4,41.75,0,0,0,-31.99,2005,2007,3
2888,RR Ramdass (WI),2,27,23,9,0,0,0,0,2,0,0,2005,2005,1
2889,LHD Dilhara (SL),11,101,29,11.22,0,8,36.37,0,3,0,-25.15,2005,2013,9
2890,SK Raina (INDIA),322,7988,120,32.87,7,62,46.06,0,167,0,-13.19,2005,2018,14
2891,Y Venugopal Rao (INDIA),16,218,61,24.22,0,0,0,0,6,0,0,2005,2006,2
2892,DK Butler (WI),6,25,13,25,0,3,70,0,1,0,-44.99,2005,2006,2
2893,WU Tharanga (Asia/SL),292,9112,174,31.86,18,0,0,0,76,0,0,2005,2019,15
2894,PS Jayaprakashdaran (SL),1,0,,0,0,1,21,0,0,0,0,2005,2005,1
2895,NR Ferreira (ZIM),1,21,16,10.5,0,0,0,0,0,0,0,2005,2005,1
2896,KM Dabengwa (ZIM),48,650,45,17.56,0,30,43.03,0,15,0,-25.46,2005,2010,6
2897,AJ Ireland (ZIM),27,32,8,4,0,39,29.43,0,2,0,-25.43,2005,2007,3
2898,SW Tait (AUS),59,56,11,6.22,0,95,24.75,0,12,0,-18.53,2005,2016,12
2899,Syed Rasel (BDESH),66,125,19,4.8,0,77,36.7,0,9,0,-31.89,2005,2010,6
2900,CJ Chibhabha (ZIM),146,3209,99,21.97,0,50,44.96,0,42,0,-22.98,2005,2020,16
2901,JS Patel (NZ),78,485,47,12.12,0,130,38.75,1,30,0,-26.62,2005,2017,13
2902,T Duffin (ZIM),25,626,88,23.18,0,0,0,0,7,0,0,2005,2007,3
2903,CL White (AUS),142,3202,105,33.35,2,18,41.33,0,61,0,-7.97,2005,2018,14
2904,SR Clark (AUS),72,317,39,13.2,0,160,24.73,2,18,0,-11.52,2005,2009,5
2905,S Sreesanth (INDIA),90,345,35,8.84,0,169,35.89,4,14,0,-27.05,2005,2011,7
2906,AG Puttick (SA),1,0,0,0,0,0,0,0,1,0,0,2005,2005,1
2907,J Botha (Afr/SA),123,893,46,19,0,126,34.22,0,56,0,-15.22,2005,2012,8
2908,BJ Hodge (AUS),46,1261,203,36.02,2,2,51,0,30,0,-14.97,2005,2014,10
2909,LE Plunkett (ENG),124,926,56,17.47,0,201,30.71,2,36,0,-13.23,2005,2019,15
2910,ML Lewis (AUS),9,4,4,0,0,11,40,0,2,0,0,2005,2006,2
2911,MG Johnson (AUS),256,3125,123,19.29,1,590,26.65,15,67,0,-7.36,2005,2015,11
2912,PA Jaques (AUS),17,1027,150,41.08,3,0,0,0,10,0,0,2005,2008,4
2913,JM How (NZ),65,1874,139,24.98,1,0,0,0,38,0,0,2005,2011,7
2914,GJP Kruger (SA),4,3,3,1.5,0,2,84,0,1,0,-82.49,2006,2006,1
2915,BR Dorey (AUS),4,2,2,2,0,2,73,0,0,0,-70.99,2006,2006,1
2916,JJ van der Wath (SA),18,135,37,15,0,21,37.23,0,3,0,-22.23,2006,2007,2
2917,CK Kapugedera (SL),153,2745,96,22.87,0,2,117,0,54,0,-94.12,2006,2017,12
2918,LE Bosman (Afr/SA),28,624,94,24.96,0,0,0,0,4,0,0,2006,2010,5
2919,KTGD Prasad (SL),50,605,47,14.06,0,107,34.68,1,7,0,-20.61,2006,2015,10
2920,KO Meth (ZIM),15,184,53,16.72,0,10,58.1,0,2,0,-41.37,2006,2013,8
2921,T Mishra (KENYA),57,1355,72,28.22,0,4,11.25,0,19,0,16.97,2006,2013,8
2922,NN Odhiambo (KENYA),93,702,66,11.32,0,86,35.5,1,13,0,-24.17,2006,2014,9
2923,HP Rinke (ZIM),18,317,72,17.61,0,8,34.12,0,0,0,-16.51,2006,2006,1
2924,GM Strydom (Caym/ZIM),18,244,58,15.25,0,1,61,0,6,0,-45.74,2006,2019,14
2925,RS Higgins (ZIM),11,15,7,2.5,0,13,29.23,0,5,0,-26.73,2006,2006,1
2926,LRPL Taylor (NZ),439,17862,290,43.45,40,2,41.5,0,340,0,1.95,2006,2021,16
2927,AN Cook (ENG),257,15737,294,42.88,38,1,7,0,212,0,35.88,2006,2018,13
2928,MS Panesar (ENG),77,247,26,4.84,0,193,35.32,12,13,0,-30.47,2006,2013,8
2929,PP Chawla (INDIA),35,44,13,4,0,43,35.76,0,12,0,-31.76,2006,2012,7
2930,MM Patel (INDIA),86,134,15,6.7,0,125,32.3,0,17,0,-25.6,2006,2011,6
2931,KA Patel (KENYA),2,1,1,1,0,0,0,0,0,0,0,2006,2006,1
